id,epoch,style_id,century,style,type_id,type,name,description,author
16036,30.10 - Siglos XVI y XVII. Barroco 17.20.40 - Escuela flamenca. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.20.40,Escuela flamenca. Paisajes y Vistas,Puerto,Tabla. 14 x 19 cm. Museo del Prado. Madrid. España.,Anónimo Barroco del Siglo XVII
16037,30.10 - Siglos XVI y XVII. Barroco 17.20.40 - Escuela flamenca. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.20.40,Escuela flamenca. Paisajes y Vistas,El palacio de Bruselas,Lienzo. 150 x 228 cm. Museo del Prado. Madrid. España.,Anónimo Barroco del Siglo XVII
16039,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,El valor y la abundancia: guirnalda de flores y frutos,Tabla. 84 x 59 cm. Museo del Prado. Madrid. España.,Anónimo Barroco del Siglo XVII
16040,30.10 - Siglos XVI y XVII. Barroco 17.20.50 - Escuela flamenca. Bodegones,30.1,Siglos XVI y XVII,Barroco,17.20.50,Escuela flamenca. Bodegones,Colgante de frutas y hortalizas,Lienzo. 182 x 42 cm. Museo del Prado. Madrid. España.,Anónimo Barroco del Siglo XVII
16042,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Catalina de Siena,Tabla. 118 x 92 cm. Museo de Vilanova i la Geltrú. Cuadro sin catalogar.,Fray Juan Bautista Maíno
16046,30.10 - Siglos XVI y XVII. Barroco 17.20.40 - Escuela flamenca. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.20.40,Escuela flamenca. Paisajes y Vistas,Descanso a la orilla de un río,Lienzo. 61 x 94 cm. Museo del Prado. Madrid. España. Cedido al museo de Granada.,Jacques d'Arthois y Peeter Bout
16047,30.10 - Siglos XVI y XVII. Barroco 17.20.68 - Escuela flamenca. Historia,30.1,Siglos XVI y XVII,Barroco,17.20.68,Escuela flamenca. Historia,Choque de caballería,Lienzo. 79 x 104 cm. Museo del Prado. Madrid. España. Cedido al Museo de Granada.,Peeter Snayers
16048,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Sagrada Familia con San Juan,Lienzo. 89 x 67 cm. Museo del Prado. Madrid. España. Cedido al Museo de Granada. Barroco Clásico.,Guiseppe Cesari Arpino
16049,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Combate naval,Tabla. 43 x 90 cm. Museo del Prado. Madrid. España. Cuadro cedido al museo de Granada.,Cornelis Claesz van Wieringen
16050,30.10 - Siglos XVI y XVII. Barroco 17.20.50 - Escuela flamenca. Bodegones,30.1,Siglos XVI y XVII,Barroco,17.20.50,Escuela flamenca. Bodegones,Bodegón,Tabla. 73 x 77 cm. Museo del Prado. Madrid. España. Cuadro cedido al museo de Granada,Alexander Coosemans
16051,30.10 - Siglos XVI y XVII. Barroco 17.20.50 - Escuela flamenca. Bodegones,30.1,Siglos XVI y XVII,Barroco,17.20.50,Escuela flamenca. Bodegones,Guirnalda de frutas rodeando a San Miguel,Lienzo. 119 x 88 cm. Museo del Prado. Madrid. España.,Joris van Son
16052,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,Eolo o el aire,Lienzo. 140 x 126 cm. Museo del Prado. Madrid. España. Cedido al Museo de Oviedo.,Escuela de Rubens
16053,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,Vulcano ó el fuego,Lienzo. 140 x 126 cm. Museo del Prado. Madrid. España. Cedido al Museo de Oviedo.,Escuela de Rubens
16054,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Joven santiaguista,Lienzo. 109 x 80 cm. Museo del Prado. Madrid. España. Cedido al Museo de Oviedo.,Anónimo Español del Siglo XVI
16120,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Los santos médicos Cosme y Damián,Lienzo. 96 x 121 cm. Museo del Prado. Madrid. España.,Giovanni Battista Caracciolo
16121,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Moisés salvado de las aguas del Nilo,Lienzo. 242 x 281 cm. Museo del Prado. Madrid. España.,Orazio Lomi
16122,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Visión de San Bruno,Lienzo dividido en dos: 66 x 84 y 120 x 84 cm. Museo del Prado. Madrid. España.,Rutilio Manetti
16123,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Visión de San Bruno,Parte superior. Lienzo. 120 x 84 cm. Museo del Prado. Madrid. España.,Rutilio Manetti
16124,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Visión de San Bruno (Detalle),Parte inferior. Lienzo. 66 x 84 cm. Museo del Prado. Madrid. España.,Rutilio Manetti
16125,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Santa Cecilia,Lienzo. 128 x 100 cm. Museo del Prado. Madrid. España.,Antiveduto della Grammatica
16126,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Virgen de la silla,Lienzo. 212 x 137 cm. Museo del Prado. Madrid. España.,Guido Reni
16127,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Flagelación de Cristo,Lienzo. 166 x 115 cm. Museo del Prado. Madrid. España.,Pier Francesco Mazzucchelli
16128,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Virgen con el niño y ángeles en una guirnalda,Cobre. 48 x 36 cm. Museo del Prado. Madrid. España.,Giulio Cesare Procaccini
16129,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Cupido,Lienzo. 101 x 88 cm. Museo del Prado. Madrid. España.,Guido Reni
16130,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Asunción y coronación de la Virgen,Tabla. 77 x 81 cm. Museo del Prado. Madrid. España.,Guido Reni
16131,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El apóstol Santiago el mayor,Lienzo. 135 x 89 cm. Museo del Prado. Madrid. España.,Guido Reni
16132,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Martirio de Santa Apolonia,Cobre. 28 x 20 cm. Museo del Prado. Madrid. España.,Guido Reni
16133,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Sebastián,Lienzo. 170 x 133 cm. Museo del Prado. Madrid. España.,Guido Reni
16134,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Santa Apolonia en oración,Cobre. 28 x 20 cm. Museo del Prado. Madrid. España.,Guido Reni
16135,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Muchacha con una rosa,Lienzo. 81 x 62 cm. Museo del Prado. Madrid. España.,Guido Reni
16136,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Pablo,Lienzo. 76 x 61 cm. Museo del Prado. Madrid. España.,Guido Reni
16137,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Pedro,Lienzo. 76 x 61 cm. Museo del Prado. Madrid. España.,Guido Reni
16138,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Hipomenes y Atalanta,1612. Lienzo. 206 x 297 cm. Museo del Prado. Madrid. España.,Guido Reni
16139,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Santa Catalina de Alejandría,Lienzo. 98 x 75 cm. Museo del Prado. Madrid. España.,Guido Reni
16140,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Carlos Borromeo y Cristo muerto,Lienzo. 209 x 156 cm. Museo del Prado. Madrid. España.,Giovanni Battista Crespi
16141,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,"Cosme II, Gran Duque de Toscana",Lienzo. 200 x 108 cm. Museo del Prado. Madrid. España.,Cristofano Allori
16143,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Descanso en la huída a Egipto,Cobre. 43 x 31 cm. Museo del Prado. Madrid. España.,Giovanni Battista Crespi
16144,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La adoración de los pastores,Lienzo. 240 x 182 cm. Museo del Prado. Madrid. España.,Giácomo Cavedone
16145,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,"Cristina de Lorena, Duquesa de Florencia",Lienzo. 218 x 140 cm. Museo del Prado. Madrid. España.,Cristofano Allori
16146,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La huída a Egipto,Lienzo. 284 x 200 cm. Museo del Prado. Madrid. España.,Alessandro Turchi
16147,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Autorretrato,Lienzo. 95 x 71 cm. Museo del Prado. Madrid. España.,Orazio Borgianni
16148,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,El Juicio de París ,Lienzo. 113 x 171 cm. Museo del Prado. Madrid. España.,Francesco Albani
16149,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Santa Cena,Lienzo. 172 x 237 cm. Museo del Prado. Madrid. España.,Agostino Carracci
16151,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Francisco agonizante,Lienzo. 144 x 104 cm. Museo del Prado. Madrid. España.,Orazio Borgianni
16152,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Exequias de un emperador,Lienzo. 227 x 363 cm. Museo del Prado. Madrid. España.,Domenico Zampieri
16153,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Cabeza de viejo,Lienzo. 39 x 31 cm. Museo del Prado. Madrid. España.,Pier Paolo Bonzi
16154,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Aparición de los ángeles a San Jerónimo,Lienzo. 184 x 129 cm. Museo del Prado. Madrid. España.,Domenico Zampieri
16156,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Paisaje con la huída a Egipto,Lienzo. 119 x 168 cm. Museo del Prado. Madrid. España.,Copista Anónimo de Domenichino
16157,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Escena de triunfo,Lienzo. 230 x 332 cm. Museo del Prado. Madrid. España.,Giovanni Lanfranco
16158,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Naumaquia romana,Lienzo. 181 x 362 cm. Museo del Prado. Madrid. España.,Giovanni Lanfranco
16159,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Los auspicios,Lienzo. 181 x 362 cm. Museo del Prado. Madrid. España.,Giovanni Lanfranco
16160,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El nacimiento del Bautista anunciando a Zacarías,Lienzo. 188 x 337 cm. Museo del Prado. Madrid. España.,Máximo Stanzione
16161,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Gladiadores en un banquete,Lienzo. 232 x 355 cm. Museo del Prado. Madrid. España.,Giovanni Lanfranco
16162,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Predicación del Bautista en el desierto,Lienzo. 187 x 335 cm. Museo del Prado. Madrid. España.,Máximo Stanzione
16163,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Degollación del Bautista,Lienzo. 184 x 257 cm. Museo del Prado. Madrid. España.,Máximo Stanzione
16164,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El Bautista se despide de sus padres,Lienzo. 181 x 263 cm. Museo del Prado. Madrid. España.,Máximo Stanzione
16165,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Interior de San Pedro de Roma,Lienzo. 210 x 156 cm. Museo del Prado. Madrid. España.,Filippo Gagliardi
16166,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Sacrificio a Baco,Lienzo. 237 x 358 cm. Museo del Prado. Madrid. España.,Máximo Stanzione
16167,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Sagrada Familia y Santa Catalina,Lienzo. 256 x 170 cm. Museo del Prado. Madrid. España.,Bartolomeo Cavarozzi
16168,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Orfeo,Lienzo. 165 x 108 cm. Museo del Prado. Madrid. España.,Alessandro Varotari Padovanino
16169,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Agustín meditando sobre la Trinidad,Lienzo. 185 x 166 cm. Museo del Prado. Madrid. España.,Giovan Francesco Barbieri
16170,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La flagelación,Tabla. 129 x 100 cm. Museo del Prado. Madrid. España.,Daniele Crespi
16171,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El nacimiento de San Juan Bautista,Lienzo. 262 x 171 cm. Museo del Prado. Madrid. España.,Andrea Sacchi
16172,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El nacimiento de San Juan Bautista,Lienzo. 184 x 258 cm. Museo del Prado. Madrid. España.,Artemisia Gentileschi
16173,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Natividad,Venturina. 51 x 40 cm. Museo del Prado. Madrid. España.,Pietro Berrettini
16174,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Santa Rosalía de Palermo,Lienzo. 140 x 140 cm. Museo del Prado. Madrid. España.,Andrea Sacchi
16175,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La piedad,Lienzo. 175 x 144 cm. Museo del Prado. Madrid. España.,Daniele Crespi
16176,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Autorretrato,Lienzo. 46 x 32 cm. Museo del Prado. Madrid. España.,Gian Lorenzo Bernini
16177,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Santa Margarita resucita a un jóven,Lienzo. 141 x 104 cm. Museo del Prado. Madrid. España.,Giovanni Serodine
16178,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Pablo y San Antonio ermitaños,Lienzo. 141 x 141 cm. Museo del Prado. Madrid. España.,Andrea Sacchi
16179,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El agua de la peña,Lienzo. 245 x 300 cm. Museo del Prado. Madrid. España.,Gioacchino Assereto
16180,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Niños cogiendo fruta,Lienzo. 198 x 170 cm. Museo del Prado. Madrid. España. Barroco Clásico.,Michelangelo Cerquozzi
16181,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,El pintor Francesco Albani,Lienzo. 73 x 54 cm. Museo del Prado. Madrid. España.,Andrea Sacchi
16182,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Un eclesiástico italiano,Lienzo. 64 x 48 cm. Museo del Prado. Madrid. España.,Pietro Martire Neri
16183,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Coronación de espinas,Lienzo. 50 x 67 cm. Museo del Prado. Madrid. España.,Andrea Sacchi
16184,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Cabaña,Lienzo. 51 x 41 cm. Museo del Prado. Madrid. España.,Michelangelo Cerquozzi
16185,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Lot y sus hijas,Lienzo. 123 x 120 cm. Museo del Prado. Madrid. España. Barroco Clásico.,Francesco Furini
16186,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Exterior de San Pedro en Roma,Lienzo. 168 x 220 cm. Museo del Prado. Madrid. España.,Viviano Codazzi
16187,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Cayetano ofrecido a la Virgen por su madre,Lienzo. 123 x 76 cm. Museo del Prado. Madrid. España.,Andrea Vaccaro
16188,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Desinterés de San Cayetano,Lienzo. 123 x 76 cm. Museo del Prado. Madrid. España.,Andrea Vaccaro
